date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:48:17	46537/46537	---M-Z	200	added ('OK')	text/html	date:Thu,%2006%20Jun%202024%2022:48:17%20GMT	https://www.bancopatagonia.com.ar/pyme/servicios/pagos-afip.php	/home/victor/websites/patagonia/www.bancopatagonia.com.ar/pyme/servicios/pagos-afip.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
19:48:18	46145/46145	---M-Z	200	added ('OK')	text/html	date:Thu,%2006%20Jun%202024%2022:48:18%20GMT	https://www.bancopatagonia.com.ar/pyme/servicios/wapa.php	/home/victor/websites/patagonia/www.bancopatagonia.com.ar/pyme/servicios/wapa.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
19:48:19	46879/46879	---M-Z	200	added ('OK')	text/html	date:Thu,%2006%20Jun%202024%2022:48:19%20GMT	https://www.bancopatagonia.com.ar/agro/convenios/acuerdos-y-beneficios.php	/home/victor/websites/patagonia/www.bancopatagonia.com.ar/agro/convenios/acuerdos-y-beneficios.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
19:48:20	73482/73482	---M-Z	200	added ('OK')	text/html	date:Thu,%2006%20Jun%202024%2022:48:20%20GMT	https://www.bancopatagonia.com.ar/agro/financiacion/maquinaria-agricola.php	/home/victor/websites/patagonia/www.bancopatagonia.com.ar/agro/financiacion/maquinaria-agricola.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
19:48:21	54273/54273	---M-Z	200	added ('OK')	text/html	date:Thu,%2006%20Jun%202024%2022:48:21%20GMT	https://www.bancopatagonia.com.ar/agro/seguros/campo.php	/home/victor/websites/patagonia/www.bancopatagonia.com.ar/agro/seguros/campo.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
19:48:22	46585/46585	---M-Z	200	added ('OK')	text/html	date:Thu,%2006%20Jun%202024%2022:48:22%20GMT	https://www.bancopatagonia.com.ar/agro/tarjeta-patagonia-agro/para-usuarios.php	/home/victor/websites/patagonia/www.bancopatagonia.com.ar/agro/tarjeta-patagonia-agro/para-usuarios.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
19:48:23	46451/46451	---M-Z	200	added ('OK')	text/html	date:Thu,%2006%20Jun%202024%2022:48:23%20GMT	https://www.bancopatagonia.com.ar/agro/tarjeta-patagonia-agro/para-comercios.php	/home/victor/websites/patagonia/www.bancopatagonia.com.ar/agro/tarjeta-patagonia-agro/para-comercios.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
19:48:24	64391/64391	---M-Z	200	added ('OK')	text/html	date:Thu,%2006%20Jun%202024%2022:48:24%20GMT	https://www.bancopatagonia.com.ar/agro/tarjeta-patagonia-agro/acuerdo-tasa-0.php	/home/victor/websites/patagonia/www.bancopatagonia.com.ar/agro/tarjeta-patagonia-agro/acuerdo-tasa-0.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
19:48:25	45415/45415	---M-Z	200	added ('OK')	text/html	date:Thu,%2006%20Jun%202024%2022:48:25%20GMT	https://www.bancopatagonia.com.ar/agro/cuenta-agro/cuenta-agro.php	/home/victor/websites/patagonia/www.bancopatagonia.com.ar/agro/cuenta-agro/cuenta-agro.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
19:48:26	49348/49348	---M-Z	200	added ('OK')	text/html	date:Thu,%2006%20Jun%202024%2022:48:26%20GMT	https://www.bancopatagonia.com.ar/agro/insumos/index.php	/home/victor/websites/patagonia/www.bancopatagonia.com.ar/agro/insumos/index.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
19:48:27	46343/46343	---M-Z	200	added ('OK')	text/html	date:Thu,%2006%20Jun%202024%2022:48:27%20GMT	https://www.bancopatagonia.com.ar/empresas/financiacion/convenios-de-financiacion.php	/home/victor/websites/patagonia/www.bancopatagonia.com.ar/empresas/financiacion/convenios-de-financiacion.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
19:48:28	79374/79374	---M-Z	200	added ('OK')	text/html	date:Thu,%2006%20Jun%202024%2022:48:28%20GMT	https://www.bancopatagonia.com.ar/agro/inversiones/fondos-comunes-de-inversion.php	/home/victor/websites/patagonia/www.bancopatagonia.com.ar/agro/inversiones/fondos-comunes-de-inversion.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
19:48:29	45957/45957	---M-Z	200	added ('OK')	text/html	date:Thu,%2006%20Jun%202024%2022:48:29%20GMT	https://www.bancopatagonia.com.ar/agro/inversiones/fidecomisos-financieros.php	/home/victor/websites/patagonia/www.bancopatagonia.com.ar/agro/inversiones/fidecomisos-financieros.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
19:48:30	49686/49686	---M-Z	200	added ('OK')	text/html	date:Thu,%2006%20Jun%202024%2022:48:30%20GMT	https://www.bancopatagonia.com.ar/agro/inversiones/plazos-fijos.php	/home/victor/websites/patagonia/www.bancopatagonia.com.ar/agro/inversiones/plazos-fijos.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
19:48:31	46431/46431	---M-Z	200	added ('OK')	text/html	date:Thu,%2006%20Jun%202024%2022:48:31%20GMT	https://www.bancopatagonia.com.ar/agro/comercio-exterior/solicitud-electronica.php	/home/victor/websites/patagonia/www.bancopatagonia.com.ar/agro/comercio-exterior/solicitud-electronica.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
19:48:32	47119/47119	---M-Z	200	added ('OK')	text/html	date:Thu,%2006%20Jun%202024%2022:48:32%20GMT	https://www.bancopatagonia.com.ar/agro/comercio-exterior/productos.php	/home/victor/websites/patagonia/www.bancopatagonia.com.ar/agro/comercio-exterior/productos.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
19:48:33	47609/47609	---M-Z	200	added ('OK')	text/html	date:Thu,%2006%20Jun%202024%2022:48:33%20GMT	https://www.bancopatagonia.com.ar/agro/comercio-exterior/otros-servicios.php	/home/victor/websites/patagonia/www.bancopatagonia.com.ar/agro/comercio-exterior/otros-servicios.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
19:48:34	49633/49633	---M-Z	200	added ('OK')	text/html	date:Thu,%2006%20Jun%202024%2022:48:34%20GMT	https://www.bancopatagonia.com.ar/agro/comercio-exterior/herramientas-para-exportar.php	/home/victor/websites/patagonia/www.bancopatagonia.com.ar/agro/comercio-exterior/herramientas-para-exportar.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
19:48:35	90952/90952	---M-Z	200	added ('OK')	text/html	date:Thu,%2006%20Jun%202024%2022:48:35%20GMT	https://www.bancopatagonia.com.ar/agro/comercio-exterior/marco-regulatorio/normas-y-regulaciones.php	/home/victor/websites/patagonia/www.bancopatagonia.com.ar/agro/comercio-exterior/marco-regulatorio/normas-y-regulaciones.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
19:48:36	64350/64350	---M-Z	200	added ('OK')	text/html	date:Thu,%2006%20Jun%202024%2022:48:36%20GMT	https://www.bancopatagonia.com.ar/empresas/patagonia-sueldo/servicios.php	/home/victor/websites/patagonia/www.bancopatagonia.com.ar/empresas/patagonia-sueldo/servicios.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
19:48:37	45334/45334	---M-Z	200	added ('OK')	text/html	date:Thu,%2006%20Jun%202024%2022:48:37%20GMT	https://www.bancopatagonia.com.ar/empresas/patagonia-sueldo/preguntas-frecuentes.php	/home/victor/websites/patagonia/www.bancopatagonia.com.ar/empresas/patagonia-sueldo/preguntas-frecuentes.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
19:48:38	58619/58619	---M-Z	200	added ('OK')	text/html	date:Thu,%2006%20Jun%202024%2022:48:38%20GMT	https://www.bancopatagonia.com.ar/empresas/patagonia-sueldo/guia-implementacion.php	/home/victor/websites/patagonia/www.bancopatagonia.com.ar/empresas/patagonia-sueldo/guia-implementacion.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
19:48:39	45854/45854	---M-Z	200	added ('OK')	text/html	date:Thu,%2006%20Jun%202024%2022:48:39%20GMT	https://www.bancopatagonia.com.ar/empresas/comercio-exterior/solicitud-electronica.php	/home/victor/websites/patagonia/www.bancopatagonia.com.ar/empresas/comercio-exterior/solicitud-electronica.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
19:48:40	46665/46665	---M-Z	200	added ('OK')	text/html	date:Thu,%2006%20Jun%202024%2022:48:40%20GMT	https://www.bancopatagonia.com.ar/empresas/comercio-exterior/productos.php	/home/victor/websites/patagonia/www.bancopatagonia.com.ar/empresas/comercio-exterior/productos.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
19:48:41	47044/47044	---M-Z	200	added ('OK')	text/html	date:Thu,%2006%20Jun%202024%2022:48:41%20GMT	https://www.bancopatagonia.com.ar/empresas/comercio-exterior/otros-servicios.php	/home/victor/websites/patagonia/www.bancopatagonia.com.ar/empresas/comercio-exterior/otros-servicios.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
19:48:42	48883/48883	---M-Z	200	added ('OK')	text/html	date:Thu,%2006%20Jun%202024%2022:48:42%20GMT	https://www.bancopatagonia.com.ar/empresas/comercio-exterior/herramientas-para-exportar.php	/home/victor/websites/patagonia/www.bancopatagonia.com.ar/empresas/comercio-exterior/herramientas-para-exportar.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
19:48:43	88870/88870	---M-Z	200	added ('OK')	text/html	date:Thu,%2006%20Jun%202024%2022:48:43%20GMT	https://www.bancopatagonia.com.ar/empresas/comercio-exterior/marco-regulatorio/normas-y-regulaciones.php	/home/victor/websites/patagonia/www.bancopatagonia.com.ar/empresas/comercio-exterior/marco-regulatorio/normas-y-regulaciones.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
19:48:44	48117/48117	---M-Z	200	added ('OK')	text/html	date:Thu,%2006%20Jun%202024%2022:48:44%20GMT	https://www.bancopatagonia.com.ar/empresas/financiacion/patagonia-leasing.php	/home/victor/websites/patagonia/www.bancopatagonia.com.ar/empresas/financiacion/patagonia-leasing.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
19:48:45	45878/45878	---M-Z	200	added ('OK')	text/html	date:Thu,%2006%20Jun%202024%2022:48:45%20GMT	https://www.bancopatagonia.com.ar/empresas/financiacion/mercado-capitales.php	/home/victor/websites/patagonia/www.bancopatagonia.com.ar/empresas/financiacion/mercado-capitales.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
19:48:46	44708/44708	---M-Z	200	added ('OK')	text/html	date:Thu,%2006%20Jun%202024%2022:48:46%20GMT	https://www.bancopatagonia.com.ar/empresas/financiacion/alternativas-de-financiacion.php	/home/victor/websites/patagonia/www.bancopatagonia.com.ar/empresas/financiacion/alternativas-de-financiacion.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
19:48:47	78876/78876	---M-Z	200	added ('OK')	text/html	date:Thu,%2006%20Jun%202024%2022:48:47%20GMT	https://www.bancopatagonia.com.ar/empresas/inversiones/fondos-comunes-de-inversion.php	/home/victor/websites/patagonia/www.bancopatagonia.com.ar/empresas/inversiones/fondos-comunes-de-inversion.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
19:48:48	44241/44241	---M-Z	200	added ('OK')	text/html	date:Thu,%2006%20Jun%202024%2022:48:48%20GMT	https://www.bancopatagonia.com.ar/empresas/inversiones/compra-venta-titulos-acciones.php	/home/victor/websites/patagonia/www.bancopatagonia.com.ar/empresas/inversiones/compra-venta-titulos-acciones.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
19:48:49	43841/43841	---M-Z	200	added ('OK')	text/html	date:Thu,%2006%20Jun%202024%2022:48:49%20GMT	https://www.bancopatagonia.com.ar/empresas/inversiones/custodia-de-titulos.php	/home/victor/websites/patagonia/www.bancopatagonia.com.ar/empresas/inversiones/custodia-de-titulos.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
19:48:50	45685/45685	---M-Z	200	added ('OK')	text/html	date:Thu,%2006%20Jun%202024%2022:48:50%20GMT	https://www.bancopatagonia.com.ar/empresas/inversiones/fidecomisos-financieros.php	/home/victor/websites/patagonia/www.bancopatagonia.com.ar/empresas/inversiones/fidecomisos-financieros.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
19:48:51	49180/49180	---M-Z	200	added ('OK')	text/html	date:Thu,%2006%20Jun%202024%2022:48:51%20GMT	https://www.bancopatagonia.com.ar/empresas/inversiones/plazos-fijos.php	/home/victor/websites/patagonia/www.bancopatagonia.com.ar/empresas/inversiones/plazos-fijos.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
19:48:52	47069/47069	---M-Z	200	added ('OK')	text/html	date:Thu,%2006%20Jun%202024%2022:48:52%20GMT	https://www.bancopatagonia.com.ar/empresas/patagonia-movil-empresas.php	/home/victor/websites/patagonia/www.bancopatagonia.com.ar/empresas/patagonia-movil-empresas.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
19:48:53	44595/44595	---M-Z	200	added ('OK')	text/html	date:Thu,%2006%20Jun%202024%2022:48:53%20GMT	https://www.bancopatagonia.com.ar/empresas/servicios/pagos.php	/home/victor/websites/patagonia/www.bancopatagonia.com.ar/empresas/servicios/pagos.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
19:48:54	45189/45189	---M-Z	200	added ('OK')	text/html	date:Thu,%2006%20Jun%202024%2022:48:54%20GMT	https://www.bancopatagonia.com.ar/empresas/servicios/recaudaciones.php	/home/victor/websites/patagonia/www.bancopatagonia.com.ar/empresas/servicios/recaudaciones.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
19:48:55	44945/44945	---M-Z	200	added ('OK')	text/html	date:Thu,%2006%20Jun%202024%2022:48:55%20GMT	https://www.bancopatagonia.com.ar/empresas/servicios/pago-de-servicios.php	/home/victor/websites/patagonia/www.bancopatagonia.com.ar/empresas/servicios/pago-de-servicios.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
19:48:56	43848/43848	---M-Z	200	added ('OK')	text/html	date:Thu,%2006%20Jun%202024%2022:48:56%20GMT	https://www.bancopatagonia.com.ar/empresas/servicios/interbanking.php	/home/victor/websites/patagonia/www.bancopatagonia.com.ar/empresas/servicios/interbanking.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
19:48:57	58909/58909	---M-Z	200	added ('OK')	text/html	date:Thu,%2006%20Jun%202024%2022:48:57%20GMT	https://www.bancopatagonia.com.ar/empresas/servicios/interfacturas.php	/home/victor/websites/patagonia/www.bancopatagonia.com.ar/empresas/servicios/interfacturas.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
19:48:58	46605/46605	---M-Z	200	added ('OK')	text/html	date:Thu,%2006%20Jun%202024%2022:48:58%20GMT	https://www.bancopatagonia.com.ar/empresas/servicios/tarjetas-comerciales.php	/home/victor/websites/patagonia/www.bancopatagonia.com.ar/empresas/servicios/tarjetas-comerciales.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
19:48:59	50903/50903	---M-Z	200	added ('OK')	text/html	date:Thu,%2006%20Jun%202024%2022:48:59%20GMT	https://www.bancopatagonia.com.ar/empresas/servicios/centro-atencion-empresas.php	/home/victor/websites/patagonia/www.bancopatagonia.com.ar/empresas/servicios/centro-atencion-empresas.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
19:49:00	77110/77110	---M-Z	200	added ('OK')	text/html	date:Thu,%2006%20Jun%202024%2022:49:00%20GMT	https://www.bancopatagonia.com.ar/sector-publico/inversiones/fondos-comunes-de-inversion.php	/home/victor/websites/patagonia/www.bancopatagonia.com.ar/sector-publico/inversiones/fondos-comunes-de-inversion.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
19:49:01	43260/43260	---M-Z	200	added ('OK')	text/html	date:Thu,%2006%20Jun%202024%2022:49:01%20GMT	https://www.bancopatagonia.com.ar/sector-publico/inversiones/plazo-fijo.php	/home/victor/websites/patagonia/www.bancopatagonia.com.ar/sector-publico/inversiones/plazo-fijo.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
19:49:02	44743/44743	---M-Z	200	added ('OK')	text/html	date:Thu,%2006%20Jun%202024%2022:49:02%20GMT	https://www.bancopatagonia.com.ar/sector-publico/servicios/servicio-de-recaudacion.php	/home/victor/websites/patagonia/www.bancopatagonia.com.ar/sector-publico/servicios/servicio-de-recaudacion.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
19:49:03	43228/43228	---M-Z	200	added ('OK')	text/html	date:Thu,%2006%20Jun%202024%2022:49:03%20GMT	https://www.bancopatagonia.com.ar/sector-publico/servicios/servicio-de-pagos.php	/home/victor/websites/patagonia/www.bancopatagonia.com.ar/sector-publico/servicios/servicio-de-pagos.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
19:49:04	42539/42539	---M-Z	200	added ('OK')	text/html	date:Thu,%2006%20Jun%202024%2022:49:04%20GMT	https://www.bancopatagonia.com.ar/sector-publico/servicios/servicios-para-personal.php	/home/victor/websites/patagonia/www.bancopatagonia.com.ar/sector-publico/servicios/servicios-para-personal.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
19:49:05	43100/43100	---M-Z	200	added ('OK')	text/html	date:Thu,%2006%20Jun%202024%2022:49:05%20GMT	https://www.bancopatagonia.com.ar/sector-publico/servicios/financiacion.php	/home/victor/websites/patagonia/www.bancopatagonia.com.ar/sector-publico/servicios/financiacion.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
19:49:06	43128/43128	---M-Z	200	added ('OK')	text/html	date:Thu,%2006%20Jun%202024%2022:49:06%20GMT	https://www.bancopatagonia.com.ar/sector-publico/servicios/otros-servicios.php	/home/victor/websites/patagonia/www.bancopatagonia.com.ar/sector-publico/servicios/otros-servicios.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
19:49:07	45096/45096	---M-Z	200	added ('OK')	text/html	date:Thu,%2006%20Jun%202024%2022:49:07%20GMT	https://www.bancopatagonia.com.ar/sector-publico/programa-universidades/relacion-institucional.php	/home/victor/websites/patagonia/www.bancopatagonia.com.ar/sector-publico/programa-universidades/relacion-institucional.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
19:49:08	45269/45269	---M-Z	200	added ('OK')	text/html	date:Thu,%2006%20Jun%202024%2022:49:08%20GMT	https://www.bancopatagonia.com.ar/sector-publico/programa-universidades/docentes-yno-docentes.php	/home/victor/websites/patagonia/www.bancopatagonia.com.ar/sector-publico/programa-universidades/docentes-yno-docentes.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
19:49:09	41941/41941	---M-Z	200	added ('OK')	text/html	date:Thu,%2006%20Jun%202024%2022:49:09%20GMT	https://www.bancopatagonia.com.ar/sector-publico/programa-universidades/alumnos.php	/home/victor/websites/patagonia/www.bancopatagonia.com.ar/sector-publico/programa-universidades/alumnos.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
19:49:10	43277/43277	---M-Z	200	added ('OK')	text/html	date:Thu,%2006%20Jun%202024%2022:49:10%20GMT	https://www.bancopatagonia.com.ar/sector-publico/programa-universidades/graduados.php	/home/victor/websites/patagonia/www.bancopatagonia.com.ar/sector-publico/programa-universidades/graduados.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
19:49:11	43512/43512	---M-Z	200	added ('OK')	text/html	date:Thu,%2006%20Jun%202024%2022:49:11%20GMT	https://www.bancopatagonia.com.ar/institucional/banco-patagonia/historia.php	/home/victor/websites/patagonia/www.bancopatagonia.com.ar/institucional/banco-patagonia/historia.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
19:49:12	43863/43863	---M-Z	200	added ('OK')	text/html	date:Thu,%2006%20Jun%202024%2022:49:12%20GMT	https://www.bancopatagonia.com.ar/institucional/banco-patagonia/mercado-de-capitales.php	/home/victor/websites/patagonia/www.bancopatagonia.com.ar/institucional/banco-patagonia/mercado-de-capitales.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
19:49:13	48851/48851	---M-Z	200	added ('OK')	text/html	date:Thu,%2006%20Jun%202024%2022:49:13%20GMT	https://www.bancopatagonia.com.ar/institucional/banco-patagonia/patagonia-inversora.php	/home/victor/websites/patagonia/www.bancopatagonia.com.ar/institucional/banco-patagonia/patagonia-inversora.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
19:49:14	42418/42418	---M-Z	200	added ('OK')	text/html	date:Thu,%2006%20Jun%202024%2022:49:14%20GMT	https://www.bancopatagonia.com.ar/institucional/banco-patagonia/patagonia-valores-sa.php	/home/victor/websites/patagonia/www.bancopatagonia.com.ar/institucional/banco-patagonia/patagonia-valores-sa.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
19:49:15	18918/18918	---M-Z	200	added ('OK')	text/html	date:Thu,%2006%20Jun%202024%2022:49:15%20GMT	https://bp.bancopatagonia.com.ar/relacion-con-inversores/es/institucional	/home/victor/websites/patagonia/bp.bancopatagonia.com.ar/relacion-con-inversores/es/institucional.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
19:49:16	43839/43839	---M-Z	200	added ('OK')	text/html	date:Thu,%2006%20Jun%202024%2022:49:16%20GMT	https://www.bancopatagonia.com.ar/institucional/banco-patagonia/desarrollo-humano.php	/home/victor/websites/patagonia/www.bancopatagonia.com.ar/institucional/banco-patagonia/desarrollo-humano.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
19:49:17	49519/49519	---M-Z	200	added ('OK')	text/html	date:Thu,%2006%20Jun%202024%2022:49:17%20GMT	https://www.bancopatagonia.com.ar/institucional/banco-patagonia/sustentabilidad.php	/home/victor/websites/patagonia/www.bancopatagonia.com.ar/institucional/banco-patagonia/sustentabilidad.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
19:49:18	55674/55674	---M-Z	200	added ('OK')	text/html	date:Thu,%2006%20Jun%202024%2022:49:18%20GMT	https://www.bancopatagonia.com.ar/institucional/banco-patagonia/politicas-aml-cft.php	/home/victor/websites/patagonia/www.bancopatagonia.com.ar/institucional/banco-patagonia/politicas-aml-cft.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
19:49:19	52054/52054	---M-Z	200	added ('OK')	text/html	date:Thu,%2006%20Jun%202024%2022:49:19%20GMT	https://www.bancopatagonia.com.ar/institucional/banco-patagonia/disciplina-del-mercado.php	/home/victor/websites/patagonia/www.bancopatagonia.com.ar/institucional/banco-patagonia/disciplina-del-mercado.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
19:49:20	53167/53167	---M-Z	200	added ('OK')	text/html	date:Thu,%2006%20Jun%202024%2022:49:20%20GMT	https://www.bancopatagonia.com.ar/institucional/banco-patagonia/asistencia-a-vinculados.php	/home/victor/websites/patagonia/www.bancopatagonia.com.ar/institucional/banco-patagonia/asistencia-a-vinculados.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
19:49:21	43272/43272	---M-Z	200	added ('OK')	text/html	date:Thu,%2006%20Jun%202024%2022:49:21%20GMT	https://www.bancopatagonia.com.ar/institucional/banco-patagonia/etica-e-integridad.php	/home/victor/websites/patagonia/www.bancopatagonia.com.ar/institucional/banco-patagonia/etica-e-integridad.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
19:49:22	41161/41161	---M-Z	200	added ('OK')	text/html	date:Thu,%2006%20Jun%202024%2022:49:22%20GMT	https://www.bancopatagonia.com.ar/institucional/organizacion/accionistas.php	/home/victor/websites/patagonia/www.bancopatagonia.com.ar/institucional/organizacion/accionistas.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
19:49:23	69439/69439	---M-Z	200	added ('OK')	text/html	date:Thu,%2006%20Jun%202024%2022:49:23%20GMT	https://www.bancopatagonia.com.ar/institucional/organizacion/autoridades.php	/home/victor/websites/patagonia/www.bancopatagonia.com.ar/institucional/organizacion/autoridades.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
19:49:24	56378/56378	---M-Z	200	added ('OK')	text/html	date:Thu,%2006%20Jun%202024%2022:49:24%20GMT	https://www.bancopatagonia.com.ar/institucional/organizacion/comites.php	/home/victor/websites/patagonia/www.bancopatagonia.com.ar/institucional/organizacion/comites.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
19:49:25	42194/42194	---M-Z	200	added ('OK')	text/html	date:Thu,%2006%20Jun%202024%2022:49:25%20GMT	https://www.bancopatagonia.com.ar/institucional/organizacion/sector-financiero.php	/home/victor/websites/patagonia/www.bancopatagonia.com.ar/institucional/organizacion/sector-financiero.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
19:49:26	53642/53642	---M-Z	200	added ('OK')	text/html	date:Thu,%2006%20Jun%202024%2022:49:26%20GMT	https://www.bancopatagonia.com.ar/personas/prestamos/prestamos-hipotecarios-uva.php	/home/victor/websites/patagonia/www.bancopatagonia.com.ar/personas/prestamos/prestamos-hipotecarios-uva.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
19:49:27	19838/19838	---M-Z	200	added ('OK')	text/html	date:Thu,%2006%20Jun%202024%2022:49:27%20GMT	https://www.bancopatagonia.com.ar/landings/raspa-y-gana-tyc.php	/home/victor/websites/patagonia/www.bancopatagonia.com.ar/landings/raspa-y-gana-tyc.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
19:49:28	47326/47326	---M-Z	200	added ('OK')	text/html	date:Thu,%2006%20Jun%202024%2022:49:28%20GMT	https://www.bancopatagonia.com.ar/personas/referidos.php	/home/victor/websites/patagonia/www.bancopatagonia.com.ar/personas/referidos.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
19:49:29	56966/56966	---M-Z	200	added ('OK')	text/html	date:Thu,%2006%20Jun%202024%2022:49:29%20GMT	https://www.bancopatagonia.com.ar/personas/modo.php	/home/victor/websites/patagonia/www.bancopatagonia.com.ar/personas/modo.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
19:49:30	54462/54462	---M-Z	200	added ('OK')	text/html	date:Thu,%2006%20Jun%202024%2022:49:30%20GMT	https://www.bancopatagonia.com.ar/personas/nueva-operatoria-sucursales.php	/home/victor/websites/patagonia/www.bancopatagonia.com.ar/personas/nueva-operatoria-sucursales.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
19:49:31	48892/48892	---M-Z	200	added ('OK')	text/html	date:Thu,%2006%20Jun%202024%2022:49:31%20GMT	https://www.bancopatagonia.com.ar/ayuda/cuenta-al-toque.php	/home/victor/websites/patagonia/www.bancopatagonia.com.ar/ayuda/cuenta-al-toque.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
19:49:32	78526/78526	---M-Z	200	added ('OK')	text/html	date:Thu,%2006%20Jun%202024%2022:49:32%20GMT	https://www.bancopatagonia.com.ar/personas/tarjetas/beneficios-clasica-y-plus.php	/home/victor/websites/patagonia/www.bancopatagonia.com.ar/personas/tarjetas/beneficios-clasica-y-plus.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
19:49:33	49454/49454	---M-Z	200	added ('OK')	text/html	date:Thu,%2006%20Jun%202024%2022:49:33%20GMT	https://www.bancopatagonia.com.ar/ebank/personas/seguridad/index.php	/home/victor/websites/patagonia/www.bancopatagonia.com.ar/ebank/personas/seguridad/index.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
19:49:34	44546/44546	---M-Z	200	added ('OK')	text/html	date:Thu,%2006%20Jun%202024%2022:49:34%20GMT	https://www.bancopatagonia.com.ar/personas/jubilaciones-italianas.php	/home/victor/websites/patagonia/www.bancopatagonia.com.ar/personas/jubilaciones-italianas.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
19:49:35	32299/32299	---M-Z	200	added ('OK')	text/html	date:Thu,%2006%20Jun%202024%2022:49:34%20GMT	http://ahorrosybeneficios.bancopatagonia.com.ar/	/home/victor/websites/patagonia/ahorrosybeneficios.bancopatagonia.com.ar/index.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
